,reviewText,reviewDate,reviewStar,reviewCity,reviewWebsite
222,Touch response is not that good as compared to variants sold outside India and the interior is nice not the best and I did not like the design as it looks like a rectangular box as and it is not appealing as other competitors in the segment as well as the Kia Seltos which has made its debut in India. I think Seltos will gain more buyers than Hector.,"Aug 20, 2019",3,NA,https://www.cardekho.com/user-review/mg-hector/not-so-good-car-mg-hector-79885.htm
223,"MG Hector is a very amazing car with seat capacity of 5 persons.It's back seat can also be converted into a bed.It is purely design on new technology. However, I like its voice assistant the most.","Aug 20, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/amazing-car-79848.htm
224,"The New MG Hector is the best feature loaded car under 20 lakh. The car provides the voice control,a huge 10 inch touchscreen display which is a great feature under 20 lakh. The car provides the great experience while driving. I shared my personal experience with Hector which is owned by my uncle. So if looking for a best mid size SUV go for the new MG Hector.","Aug 18, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-79327.htm
225,Nice car with a good drive and handling. My children are liking it very much especially the sunroof color quality is excellent.,"Aug 21, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/awesome-car-mg-hector-80004.htm
226,Disliked the car. Expectations were high but the car was not at all up to the mark. Poor build quality. Even a small hit had put a deep dent on it.,"Aug 21, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/poor-build-quality-79995.htm
227,Disliked the car. Expectations were high but the car was not at all up-to-the-mark. Poor build quality. Even a small hit had put a deep dent on it.,"Aug 20, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/worst-car-mg-hector-79851.htm
228,A very bad car indeed. Not at all recommended. Poor quality and road presence. Not at all suitable for odd rising.,"Aug 20, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/worst-car-mg-hector-79849.htm
229,"Hello guys, if you want a great car in this price range, the go for the MG Hector. It has good performance, good control, good build, good functions and overall it's a beast... Its front design gives it a modern and futuristic look and this look is future proof so your car won't feel old ever after many years... It's very practical, it's huge display is awesome but it could have been more awesome if they added a 90-hertz refresh rate to it , but the current refresh rate is not overall bad and it's very satisfying... Its sunroof is the main thing which you won't get in any other cars in this price segment its dimensions are great... I love it... If you want a strong futuristic car that will get highlighted on the road, MG Hector is the one for you.","Aug 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-in-the-segment-78440.htm
230,"Build quality and interior is quite good, the ride is also quite good. The music system is excellent. Car exterior looks premium. Latest technology used. Leather seat quality is very fine.","Aug 18, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/great-car-in-this-segment-79285.htm
231,"MG Hector is a completely underpowered car, I have come across, trust me guys, I did a blunder looking at the features and not considered Harrier, a total waste of money.","Aug 15, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/low-powered-78634.htm
232,MG Hector - Simply it has no competitor 1 star less coz each variant expensive by 30-40 thousand If they deduct their prices by 30-40k then these cars have no one comparators in their range.,"Aug 14, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/awesome-car-78505.htm
233,MG Hector is the best car I have seen with great features. It's true that this car is just not a car it's a human thing. Interiors and exteriors of the car are great. No other is there in comparison with MG Hector.    ,"Aug 15, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-78664.htm
234,"MG Hector is a Good car and best SUV. Very Spacious. Perfect look and the best feeling. And the most amazing thing is a new style, fully voice command.","Aug 17, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-in-india-79123.htm
235,"The car gives you a very poor mileage. On the first full tank, I got a mileage of 6.5. km/ltr. That too driving at very nominal speed( less than 80km/ltr). I really had a bad experience","Aug 17, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/bad-experience-79122.htm
236,"MG Hector is really a nice car, it has great looks and also it is a very powerful car. ","Aug 17, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/car-with-looks-and-power-79118.htm
237,"This car is awesome as it is fully loaded with features with a voice assistant. The sunroof, audio and video player is simply great. The best car in this segment.","Aug 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-its-a-human-thing-78346.htm
238,MG Hector is a good vehicle with less fuel consumption. The features are extraordinary.,"Aug 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/awesome-vehicle-78227.htm
239,"Regret the day I decided to purchase MG Hector. It took two weeks after delivery of the car to get the documentation in order. However, the worse nightmare was to follow: 1. On highway driving, the mileage of the MG Hector (Petrol) is 8.76 (tank full to tank full)! This is shocking. 2. Air-conditioning is very poor. At L1 (coolest) setting and at an ambient temperature of fewer than 35 degrees, it was uncomfortable inside the car. 3. The pick-up is very poor. Even on a small slope, and at low gear (2 or 3), the car struggles to move. 4. Many of the so-called ""high tech"" features do not work. On the plus side, the vehicle is spacious and four (not five) persons can sit comfortably. I am sorry that credible websites like you and others did not bring out these obvious deficiencies when you reviewed this vehicle.","Aug 12, 2019",1,NA,https://www.cardekho.com/user-review/mg-hector/poor-mileage-poor-performance-vehicle-78073.htm
240,This is the best SUV in this price range .i think if someone thinks about class and budget both at the same time then MG Hector is the only choice .their is no competition in the comfort and class felling in this price range in India right now. Internet connectivity and response time is also best.,"Aug 11, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/golden-era-of-mg-begins-77922.htm
241,"So good car Internet directed features are so cool. The only feedback is, sunroof is not there, best in the class SUV, very comfortable, ground clearance is also very good, interiors are such awesome. Console tends to be very high at performance, lastly as the name suggests it behaves totally as hector talks in a bullying way.","Aug 12, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/the-best-suv-ever-78085.htm
242,"It's not just a car it's a feeling. Best car in the nation. Its looks, power, safety, braking, handling, and many more are superb. It never disappoints you on a long journey. Best in the class interior, features are just wow. Pricing is also very compatible with other cars in competition. Just love the car.","Aug 11, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/beast-in-segment-77829.htm
243,"Owned MG Hector sharp diesel. Drove more than 2000 km in last 20 day. Awesome long drive SUV. SAFE, POWERFUL, COMFORTABLE and LATEST SUV. There are some issues but it is meant to rule Highways.","Aug 12, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/awesome-human-thing-78217.htm
244,"If you are planning for a luxurious ride & value for money vehicle then this SUV is the best & beast of all. Against Toyota Fortuner, Tata Harrier, Renault Duster, Mahindra XUV 300, etc. Looks & comfort features including gives you a profound & deep satisfaction. The latest technology will give you a young generation feeling with all on a voice command feature. Leg space, boot space, another storages etc are all above the marks.","Aug 12, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-beast-suv-till-now-78147.htm
